name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
	NetIncome,"3,024,000,000","422,000,000","691,000,000","978,000,000","933,000,000","750,000,000","1,253,000,000","110,000,000","951,000,000","751,000,000","870,000,000","939,000,000","908,000,000","640,000,000","795,000,000","782,000,000","671,000,000","2,707,000,000","550,000,000","581,000,000","698,000,000","390,000,000","366,000,000","225,000,000","479,000,000","297,000,000","138,000,000","361,000,000","-63,000,000","101,000,000","-94,000,000","391,000,000","-151,000,000","-20,000,000","-36,000,000","-16,000,000","19,396,000","31,665,000","192,667,000","148,835,000","21,004,000","91,270,000","69,326,000","84,335,000","56,378,000","13,551,000","77,287,000","79,915,000","22,661,000","33,125,000","73,550,000","26,196,000","43,973,000","14,574,000","44,880,000","50,465,000","39,519,000","-47,151,000","53,108,000","58,094,000","36,352,000","-16,819,000","29,266,000","22,989,000","18,370,000","18,842,000","20,556,000","136,482,000","22,799,000"
		NetIncomeIncludingNoncontrollingInterests,"3,024,000,000","422,000,000","691,000,000","978,000,000","933,000,000","750,000,000","1,253,000,000","110,000,000","951,000,000","751,000,000","870,000,000","939,000,000","908,000,000","640,000,000","795,000,000","782,000,000","671,000,000","2,707,000,000","550,000,000","581,000,000","698,000,000","390,000,000","366,000,000","225,000,000","479,000,000","297,000,000","138,000,000","361,000,000","-63,000,000","101,000,000","-94,000,000","391,000,000","-151,000,000","-20,000,000","-36,000,000","-16,000,000","19,396,000","31,665,000","192,667,000","148,835,000","21,004,000","91,270,000","69,326,000","84,335,000","56,378,000","13,551,000","77,287,000","79,915,000","22,661,000","33,125,000","73,550,000","26,196,000","43,973,000","14,574,000","44,880,000","50,465,000","39,519,000","-47,151,000","53,108,000","58,094,000","36,352,000","-16,819,000","29,266,000","22,989,000","18,370,000","18,842,000","20,556,000","136,482,000","22,799,000"
			NetIncomeContinuousOperations,"3,024,000,000","422,000,000","691,000,000","978,000,000","933,000,000","750,000,000","1,253,000,000","-210,000,000","951,000,000","751,000,000","870,000,000","939,000,000","908,000,000","640,000,000","795,000,000","782,000,000","671,000,000","2,707,000,000","550,000,000","581,000,000","698,000,000","390,000,000","366,000,000","225,000,000","479,000,000","297,000,000","138,000,000","361,000,000","-63,000,000","101,000,000","-94,000,000","391,000,000","-151,000,000","-20,000,000","-36,000,000","-16,000,000","19,396,000","31,665,000","192,667,000","148,835,000","21,004,000","91,270,000","69,326,000","84,335,000","56,378,000","13,551,000","77,287,000","79,915,000","22,661,000","33,125,000","73,550,000","26,196,000","43,973,000","14,574,000","44,880,000","50,465,000","39,519,000","-47,151,000","53,108,000","58,094,000","36,352,000","-16,819,000","29,266,000","22,989,000","18,370,000","18,842,000","20,556,000","136,482,000","22,799,000"
			NetIncomeDiscontinuousOperations,"0","0","0","0",,"0","0","320,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,"14,000,000","13,000,000","14,000,000","14,000,000","14,000,000","13,000,000","14,000,000","14,000,000","14,000,000","13,000,000","14,000,000","14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"1,560,000","6,123,000","6,254,000","6,254,000","6,188,000","12,247,000","6,253,000","5,706,000","5,355,000","5,298,000"
AverageDilutionEarnings,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"3,024,000,000","422,000,000","691,000,000","978,000,000","933,000,000","750,000,000","1,253,000,000","110,000,000","951,000,000","751,000,000","870,000,000","939,000,000","908,000,000","640,000,000","795,000,000","782,000,000","671,000,000","2,693,000,000","537,000,000","567,000,000","684,000,000","376,000,000","353,000,000","211,000,000","465,000,000","283,000,000","125,000,000","347,000,000","-77,000,000","101,000,000","-94,000,000","391,000,000","-151,000,000","-20,000,000","-36,000,000","-16,000,000","19,396,000","31,665,000","192,667,000","148,835,000","21,004,000","91,270,000","69,326,000","84,335,000","56,378,000","13,551,000","77,287,000","79,915,000","22,661,000","33,125,000","73,550,000","26,196,000","43,973,000","14,574,000","44,880,000","50,465,000","39,519,000","-47,151,000","53,108,000","56,534,000","30,229,000","-23,073,000","23,012,000","16,801,000","6,123,000","12,589,000","14,850,000","131,127,000","17,501,000"
BasicEPS,,"0.34","0.55","0.78","0.75","0.6","1.01","0.09","1.11","0.88","1.02","1.1","1.07","0.75","0.94","0.92","0.78","3.22","0.65","0.68","0.83","0.46","0.43","0.26","0.57","0.35","0.15","0.43","-0.09",,"-0.12","0.49","-0.19","-0.03","-0.049","-0.04","0.1","0.18","1.06","0.82","0.12",,"0.38","0.46","0.32",,"0.44","0.44","0.12",,"0.42","0.14","0.24",,"0.26","0.28","0.22",,"0.3","0.34","0.22",,"0.053","0.04","0.034",,"0.04","0.36","0.047"
DilutedEPS,,"0.34","0.55","0.78","0.74","0.6","1","0.09","1.1","0.87","1.01","1.09","1.06","0.75","0.93","0.92","0.78","3.11","0.63","0.67","0.8","0.45","0.42","0.25","0.56","0.34","0.15","0.42","-0.09",,"-0.12","0.48","-0.19","-0.03","-0.049","-0.04","0.1","0.18","1.04","0.82","0.12",,"0.38","0.46","0.3",,"0.44","0.44","0.12",,"0.42","0.14","0.24",,"0.26","0.28","0.22",,"0.3","0.34","0.22",,"0.053","0.04","0.026",,"0.034","0.307","0.047"
BasicAverageShares,,"1,249,272,296","1,248,189,719","1,247,563,331","1,243,520,026","1,241,578,615","1,238,450,665","1,236,528,444","858,148,284","856,294,467","854,578,241","854,368,443","851,223,498","849,102,785","847,087,120","847,660,488","855,222,664","837,416,683","831,189,779","830,971,528","827,723,034","824,982,734","822,998,697","822,434,490","819,431,761","816,585,782","815,069,272","811,605,031","808,605,526",,"807,221,761","803,923,913","802,520,723","761,964,720","728,144,401","332,301,841","182,499,568","182,109,659","181,792,276","181,631,902","181,359,306",,"181,009,602","180,113,243","178,494,135",,"176,977,266","176,639,211","176,391,449",,"176,091,328","175,956,232","175,545,431",,"174,991,846","174,525,991","174,082,045",,"173,422,196","148,335,440","78,517,559",,"234,004,632","233,744,509","233,744,509",,"196,473,306","195,509,244","195,509,244"
DilutedAverageShares,,"1,254,289,170","1,253,661,245","1,253,718,122","1,252,783,564","1,251,566,899","1,249,798,740","1,236,528,444","865,998,532","864,158,739","862,690,751","860,135,593","858,643,481","856,344,347","853,852,764","852,040,670","862,244,084","871,501,578","871,420,065","870,456,447","869,395,250","867,262,400","832,257,819","829,752,956","859,382,827","824,716,119","822,017,220","821,122,537","808,605,526",,"807,221,761","813,556,137","802,520,723","761,964,720","728,144,401","332,301,841","183,278,184","182,990,270","182,509,918","181,757,491","182,141,580",,"182,432,613","182,695,140","180,703,097",,"178,211,608","177,842,723","177,001,770",,"177,679,718","178,543,665","178,214,711",,"177,941,967","178,088,933","177,284,113",,"178,319,072","153,242,158","81,723,940",,"239,467,227","239,025,217","239,025,217",,"228,389,614","227,936,551","227,936,551"
TotalOperatingIncomeAsReported,"6,892,000,000","1,063,000,000","1,584,000,000","2,106,000,000","2,139,000,000","1,712,000,000","2,565,000,000","820,000,000","1,539,000,000","1,234,000,000","1,471,000,000","1,541,000,000","1,476,000,000","1,137,000,000","1,440,000,000","1,450,000,000","1,282,000,000","1,112,000,000","1,323,000,000","1,416,000,000","1,037,000,000","942,000,000","989,000,000","768,000,000","1,103,000,000","838,000,000","513,000,000","597,000,000","117,000,000","433,000,000","49,000,000","962,000,000","-28,000,000","139,000,000","297,000,000","181,000,000","107,828,000","121,515,000","292,238,000","311,948,000","98,267,000","215,115,000","176,831,000","210,255,000","145,337,000","207,321,000","207,934,000","198,412,000","105,231,000","129,821,000","158,207,000","115,773,000","131,487,000","99,442,000","120,653,000","135,644,000","112,028,000","92,237,000","133,138,000","132,062,000","102,676,000","66,761,000","69,394,000","54,099,000",,,,,
TotalExpenses,"73,226,000,000","19,722,000,000","18,040,000,000","17,844,000,000","17,620,000,000","18,629,000,000","16,707,000,000","16,433,000,000","9,574,000,000","10,644,000,000","9,590,000,000","9,438,000,000","9,604,000,000","10,308,000,000","9,399,000,000","9,121,000,000","9,173,000,000","9,815,000,000","8,725,000,000","8,798,000,000","8,613,000,000","9,239,000,000","8,441,000,000","8,395,000,000","8,096,000,000","7,527,000,000","7,144,000,000","7,571,000,000","7,533,000,000","7,623,000,000","7,217,000,000","6,201,000,000","6,891,000,000","6,631,000,000","6,379,000,000","5,998,000,000","1,178,725,000","1,158,407,000","965,470,000","967,185,000","1,177,203,000","1,022,162,000","1,027,274,000","999,198,000","1,049,040,000","897,017,000","812,855,000","814,124,000","865,272,000","800,160,000","737,386,000","743,839,000","663,842,000","624,192,000","566,068,000","543,163,000","550,326,000","498,897,000","423,600,000","419,114,000","434,010,000","386,331,000","326,722,000","314,095,000",,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"3,024,000,000","422,000,000","691,000,000","978,000,000","933,000,000","750,000,000","1,253,000,000","110,000,000","951,000,000","751,000,000","870,000,000","939,000,000","908,000,000","640,000,000","795,000,000","782,000,000","671,000,000","2,707,000,000","550,000,000","581,000,000","698,000,000","390,000,000","366,000,000","225,000,000","479,000,000","297,000,000","138,000,000","361,000,000","-63,000,000","101,000,000","-94,000,000","391,000,000","-151,000,000","-20,000,000","-36,000,000","-16,000,000","19,396,000","31,665,000","192,667,000","148,835,000","21,004,000","91,270,000","69,326,000","84,335,000","56,378,000","13,551,000","77,287,000","79,915,000","22,661,000","33,125,000","73,550,000","26,196,000","43,973,000","14,574,000","44,880,000","50,465,000","39,519,000","-47,151,000","53,108,000","58,094,000","36,352,000","-16,819,000","29,266,000","22,989,000","18,370,000","18,842,000","20,556,000","136,482,000","22,799,000"
NormalizedIncome,"3,024,000,000","422,000,000","691,000,000","978,000,000","933,000,000","750,000,000","1,253,000,000","95,140,000","951,000,000","751,000,000","870,000,000","939,000,000","908,000,000","640,000,000","795,000,000","782,000,000","671,000,000","2,606,200,000","532,397,000","580,378,000","675,800,000","386,138,613.861","253,392,000","260,695,000","96,200,000","224,139,293.139","253,200,000","371,934,000","14,568,000","164,700,000","-39,400,000","405,300,000","-143,800,000","17,050,000","-28,200,000","15,850,000","19,704,356","34,813,600","157,298,021.751","149,959,930.651","21,749,274.859","91,716,684.199","70,090,266.101","90,200,484.32","56,217,452.46","94,204,644.422","87,082,353.636","80,203,199.884","22,943,077.176","33,747,700","74,193,457.907","26,798,550","44,762,347.854","31,197,750","48,191,750","58,280,600","44,514,000","6,334,900","61,705,095.082","58,010,600","38,324,800","13,938,853.11","28,418,614.691","24,302,400","18,370,000","18,842,000","20,556,000","136,482,000","22,799,000"
InterestIncome,"20,000,000","13,000,000","2,000,000","2,000,000","3,000,000","8,000,000","3,000,000","6,000,000","12,000,000","7,000,000","5,000,000","4,000,000","8,000,000","2,000,000","5,000,000","6,000,000","6,000,000","2,000,000","2,000,000","6,000,000","7,000,000","63,000,000","62,000,000","68,000,000","68,000,000","85,000,000","109,000,000","114,000,000","112,000,000","104,000,000","97,000,000","83,000,000","75,000,000","64,000,000","50,000,000","40,000,000","373,000","395,000","460,000","374,000","375,000","471,000","531,000","511,000","515,000","601,000","497,000","392,000","479,000","748,000","853,000","475,000","552,000",,,,,,,,,,,,,,,,
InterestExpense,"3,362,000,000","834,000,000","838,000,000","852,000,000","838,000,000","798,000,000","809,000,000","839,000,000","284,000,000","280,000,000","284,000,000","283,000,000","288,000,000","298,000,000","318,000,000","324,000,000","417,000,000","416,000,000","420,000,000","396,000,000","439,000,000","399,000,000","452,000,000","461,000,000","418,000,000","439,000,000","383,000,000","349,000,000","325,000,000","358,000,000","343,000,000","356,000,000","294,000,000","326,000,000","334,000,000","334,000,000","76,346,000","69,270,000","66,655,000","69,486,000","70,083,000","68,022,000","69,511,000","66,980,000","56,561,000","64,415,000","65,726,000","65,503,000","67,482,000","70,927,000","70,391,000","70,535,000","58,432,000",,,,,,,,,,,,,,,,
NetInterestIncome,"-3,342,000,000","-821,000,000","-836,000,000","-850,000,000","-835,000,000","-790,000,000","-806,000,000","-833,000,000","-272,000,000","-273,000,000","-279,000,000","-279,000,000","-280,000,000","-296,000,000","-313,000,000","-318,000,000","-411,000,000","-414,000,000","-418,000,000","-390,000,000","-432,000,000","-336,000,000","-390,000,000","-393,000,000","-350,000,000","-354,000,000","-274,000,000","-235,000,000","-213,000,000","-254,000,000","-246,000,000","-273,000,000","-219,000,000","-262,000,000","-284,000,000","-294,000,000","-75,973,000","-68,875,000","-66,195,000","-69,112,000","-69,708,000","-67,551,000","-68,980,000","-66,469,000","-56,046,000","-63,814,000","-65,229,000","-65,111,000","-67,003,000","-70,179,000","-69,538,000","-70,060,000","-57,880,000",,,,,,,,,,,,,,,,
EBIT,"6,713,000,000","1,063,000,000","1,526,000,000","2,107,000,000","2,017,000,000","1,619,000,000","2,469,000,000","631,000,000","1,541,000,000","1,245,000,000","1,479,000,000","1,523,000,000","1,491,000,000","1,136,000,000","1,448,000,000","1,392,000,000","1,298,000,000","1,130,000,000","1,326,000,000","1,330,000,000","1,046,000,000","1,005,000,000","1,050,000,000","833,000,000","1,169,000,000","920,000,000","621,000,000","712,000,000","221,000,000","558,000,000","132,000,000","1,033,000,000","41,000,000","187,000,000","340,000,000","339,000,000","108,285,000","126,372,000","345,303,000","312,532,000","98,745,000","215,751,000","177,455,000","201,416,000","146,107,000","79,475,000","192,379,000","198,325,000","105,240,000","129,611,000","158,291,000","115,321,000","130,741,000","99,442,000","120,653,000","135,644,000","112,028,000","92,237,000","133,138,000","132,062,000","102,676,000","66,761,000","69,394,000","54,099,000","329,461,000","-328,023,000","263,555,000","250,689,000","235,956,000"
EBITDA,"23,096,000,000"
ReconciledCostOfRevenue,"36,605,000,000","10,452,000,000","8,683,000,000","8,944,000,000","8,526,000,000","9,652,000,000","7,681,000,000","6,765,000,000","4,168,000,000","5,212,000,000","4,437,000,000","4,310,000,000","4,562,000,000","5,170,000,000","4,448,000,000","4,302,000,000","4,434,000,000","5,039,000,000","4,211,000,000","4,364,000,000","4,094,000,000","4,732,000,000","3,975,000,000","4,048,000,000","3,795,000,000","3,403,000,000","3,363,000,000","4,058,000,000","4,074,000,000","4,195,000,000","3,796,000,000","3,668,000,000","3,750,000,000","3,538,000,000","3,459,000,000","3,263,000,000","810,947,000","796,948,000","638,972,000","646,341,000","847,791,000","728,682,000","725,506,000","708,565,000","750,679,000","606,010,000","569,953,000","543,523,000","598,390,000","540,217,000","497,381,000","496,133,000","470,593,000","427,124,000","379,961,000","366,228,000","388,631,000","335,585,000","294,851,000","295,666,000","318,643,000","277,750,000","231,506,000","219,502,000",,,,,
ReconciledDepreciation,"16,383,000,000","3,872,000,000","4,145,000,000","4,077,000,000","4,289,000,000","4,219,000,000","4,150,000,000","4,064,000,000","1,718,000,000","1,776,000,000","1,655,000,000","1,585,000,000","1,600,000,000","1,640,000,000","1,637,000,000","1,634,000,000","1,575,000,000","1,485,000,000","1,416,000,000","1,519,000,000","1,564,000,000","1,548,000,000","1,568,000,000","1,575,000,000","1,552,000,000","1,369,000,000","1,157,000,000","1,075,000,000","1,087,000,000","1,090,000,000","1,138,000,000","1,129,000,000","1,055,000,000","997,000,000","987,000,000","888,000,000","173,167,000","172,167,000","163,089,000","153,350,000","152,819,000","136,307,000","139,309,000","134,524,000","128,695,000","118,826,000","113,804,000","109,301,000","107,801,000","105,759,000","98,976,000","91,375,000","81,746,000","69,500,000","67,631,000","60,888,000","57,300,000","52,206,000","45,492,000","41,124,000","39,380,000","38,841,000","36,611,000","32,316,000",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"3,024,000,000","422,000,000","691,000,000","978,000,000","933,000,000","750,000,000","1,253,000,000","-210,000,000","951,000,000","751,000,000","870,000,000","939,000,000","908,000,000","640,000,000","795,000,000","782,000,000","671,000,000","2,707,000,000","550,000,000","581,000,000","698,000,000","390,000,000","366,000,000","225,000,000","479,000,000","297,000,000","138,000,000","361,000,000","-63,000,000","101,000,000","-94,000,000","391,000,000","-151,000,000","-20,000,000","-36,000,000","-16,000,000","19,396,000","31,665,000","192,667,000","148,835,000","21,004,000","91,270,000","69,326,000","84,335,000","56,378,000","13,551,000","77,287,000","79,915,000","22,661,000","33,125,000","73,550,000","26,196,000","43,973,000","14,574,000","44,880,000","50,465,000","39,519,000","-47,151,000","53,108,000","58,094,000","36,352,000","-16,819,000","29,266,000","22,989,000","18,370,000","18,842,000","20,556,000","136,482,000","22,799,000"
TotalUnusualItemsExcludingGoodwill,"0","0","0","0",,"0","0","-418,000,000",,,,,,"0","0",,"0","168,000,000","29,000,000","1,000,000","37,000,000","6,000,000","184,000,000","-59,000,000","600,000,000","118,000,000","-192,000,000","-11,000,000","-128,000,000","-98,000,000","-84,000,000","-22,000,000","-12,000,000","-57,000,000","-12,000,000","-49,000,000","-508,000","-4,844,000","51,153,000","-1,837,000","-1,017,000","-723,000","-1,190,000","-9,350,000","255,000","-89,635,000","-16,052,000","-479,000","-470,000","-958,000","-769,000","-927,000","-1,298,000","-25,575,000","-5,095,000","-12,024,000","-8,325,000","-82,286,000","-14,022,000","139,000","-3,288,000","-50,011,000","1,412,000","-2,189,000",,,,,
TotalUnusualItems,"0","0","0","0",,"0","0","-418,000,000",,,,,,"0","0",,"0","168,000,000","29,000,000","1,000,000","37,000,000","6,000,000","184,000,000","-59,000,000","600,000,000","118,000,000","-192,000,000","-11,000,000","-128,000,000","-98,000,000","-84,000,000","-22,000,000","-12,000,000","-57,000,000","-12,000,000","-49,000,000","-508,000","-4,844,000","51,153,000","-1,837,000","-1,017,000","-723,000","-1,190,000","-9,350,000","255,000","-89,635,000","-16,052,000","-479,000","-470,000","-958,000","-769,000","-927,000","-1,298,000","-25,575,000","-5,095,000","-12,024,000","-8,325,000","-82,286,000","-14,022,000","139,000","-3,288,000","-50,011,000","1,412,000","-2,189,000",,,,,
NormalizedEBITDA,"23,096,000,000","4,935,000,000","5,671,000,000","6,184,000,000","6,306,000,000","5,838,000,000","6,619,000,000","5,113,000,000","3,259,000,000","3,021,000,000","3,134,000,000","3,108,000,000","3,091,000,000","2,776,000,000","3,085,000,000","3,026,000,000","2,873,000,000","2,447,000,000","2,713,000,000","2,848,000,000","2,573,000,000","2,547,000,000","2,434,000,000","2,467,000,000","2,121,000,000","2,171,000,000","1,970,000,000","1,798,000,000","1,436,000,000","1,746,000,000","1,354,000,000","2,184,000,000","1,108,000,000","1,241,000,000","1,339,000,000","1,276,000,000","281,960,000","303,383,000","457,239,000","467,720,000","252,581,000","352,781,000","317,954,000","345,291,000","274,547,000","287,936,000","322,235,000","308,106,000","213,511,000","236,328,000","258,037,000","207,623,000","213,785,000","194,517,000","193,379,000","208,556,000","177,653,000","226,729,000","192,653,000","173,047,000","145,344,000","155,613,000","104,593,000","88,604,000","329,461,000","-328,023,000","263,555,000","250,689,000","235,956,000"
TaxRateForCalcs,"0.098","0.27","0.27","0.22","0.209","0.086","0.245","0.27","0.243","0.222","0.272","0.243","0.245","0.236","0.296","0.268","0.238","0.4","0.393","0.378","0.4","0.356","0.388","0.395","0.362","0.383","0.4","0.006","0.394","0.35","0.35","0.35","0.4","0.35","0.35","0.35","0.393","0.35","0.309","0.388","0.267","0.382","0.358","0.373","0.37","0.1","0.39","0.398","0.4","0.35","0.163","0.35","0.392","0.35","0.35","0.35","0.4","0.35","0.387","0.4","0.4","0.385","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","-112,860,000","0","0","0","0","0","0","0","0","0","67,200,000","11,397,000","378,000","14,800,000","2,138,613.861","71,392,000","-23,305,000","217,200,000","45,139,293.139","-76,800,000","-66,000","-50,432,000","-34,300,000","-29,400,000","-7,700,000","-4,800,000","-19,950,000","-4,200,000","-17,150,000","-199,644","-1,695,400","15,784,021.751","-712,069.349","-271,725.141","-276,315.801","-425,733.899","-3,484,515.68","94,452.46","-8,981,355.578","-6,256,646.364","-190,800.116","-187,922.824","-335,300","-125,542.093","-324,450","-508,652.146","-8,951,250","-1,783,250","-4,208,400","-3,330,000","-28,800,100","-5,424,904.918","55,600","-1,315,200","-19,253,146.89","564,614.691","-875,600","0","0","0","0","0"